call_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,tower_location_id,source_evidence_file_id
CALL-0000583,PH-000007,PH-000201,2026-07-21T00:14:00,97,TOWER-Rangareddy,
CALL-0000584,PH-000007,PH-000202,2026-07-31T00:14:00,133,TOWER-Rangareddy,
CALL-0000585,PH-000007,PH-000203,2026-07-31T00:02:00,79,TOWER-Rangareddy,
CALL-0000586,PH-000007,PH-000203,2026-07-31T00:11:00,133,TOWER-Rangareddy,
CALL-0000587,PH-000007,PH-000203,2026-07-31T00:01:00,209,TOWER-Rangareddy,
CALL-0000588,PH-000007,PH-000204,2026-07-26T00:16:00,130,TOWER-Rangareddy,
CALL-0000589,PH-000007,PH-000204,2026-07-26T00:03:00,286,TOWER-Rangareddy,
CALL-0000590,PH-000007,PH-000204,2026-07-26T00:26:00,134,TOWER-Rangareddy,
CALL-0000591,PH-000007,PH-000205,2026-07-21T00:20:00,43,TOWER-Rangareddy,
CALL-0000592,PH-000007,PH-000205,2026-07-21T00:18:00,249,TOWER-Rangareddy,
CALL-0000593,PH-000007,PH-000206,2026-07-27T00:09:00,115,TOWER-Rangareddy,
CALL-0000594,PH-000007,PH-000207,2026-08-05T00:10:00,130,TOWER-Rangareddy,
CALL-0000595,PH-000007,PH-000208,2026-07-31T00:06:00,120,TOWER-Rangareddy,
CALL-0000596,PH-000007,PH-000208,2026-07-31T00:16:00,105,TOWER-Rangareddy,
CALL-0000597,PH-000007,PH-000208,2026-07-31T00:16:00,81,TOWER-Rangareddy,
CALL-0000598,PH-000007,PH-000209,2026-07-25T00:03:00,92,TOWER-Rangareddy,
CALL-0000599,PH-000007,PH-000210,2026-08-01T00:10:00,242,TOWER-Rangareddy,
CALL-0000600,PH-000007,PH-000211,2026-07-27T00:30:00,249,TOWER-Rangareddy,
CALL-0000601,PH-000007,PH-000211,2026-07-27T00:04:00,159,TOWER-Rangareddy,
CALL-0000602,PH-000007,PH-000212,2026-08-02T00:25:00,165,TOWER-Rangareddy,
CALL-0000603,PH-000007,PH-000212,2026-08-02T00:07:00,32,TOWER-Rangareddy,
CALL-0000604,PH-000007,PH-000213,2026-07-29T00:23:00,178,TOWER-Rangareddy,
CALL-0000605,PH-000007,PH-000213,2026-07-29T00:25:00,73,TOWER-Rangareddy,
CALL-0000606,PH-000007,PH-000214,2026-07-21T00:13:00,126,TOWER-Rangareddy,
CALL-0000607,PH-000007,PH-000214,2026-07-21T00:22:00,154,TOWER-Rangareddy,
CALL-0000608,PH-000007,PH-000215,2026-08-02T00:12:00,125,TOWER-Rangareddy,
CALL-0000609,PH-000007,PH-000215,2026-08-02T00:15:00,238,TOWER-Rangareddy,
CALL-0000610,PH-000007,PH-000215,2026-08-02T00:09:00,243,TOWER-Rangareddy,
CALL-0000611,PH-000007,PH-000216,2026-08-03T00:18:00,237,TOWER-Rangareddy,
CALL-0000612,PH-000007,PH-000217,2026-08-04T00:11:00,143,TOWER-Rangareddy,
CALL-0000613,PH-000007,PH-000217,2026-08-04T00:19:00,99,TOWER-Rangareddy,
CALL-0000614,PH-000007,PH-000218,2026-08-05T00:18:00,36,TOWER-Rangareddy,
CALL-0000615,PH-000007,PH-000218,2026-08-05T00:17:00,265,TOWER-Rangareddy,
CALL-0000616,PH-000007,PH-000219,2026-08-04T00:27:00,37,TOWER-Rangareddy,
CALL-0000617,PH-000007,PH-000219,2026-08-04T00:06:00,107,TOWER-Rangareddy,
CALL-0000618,PH-000007,PH-000219,2026-08-04T00:05:00,285,TOWER-Rangareddy,
CALL-0000619,PH-000007,PH-000220,2026-07-30T00:01:00,57,TOWER-Rangareddy,
CALL-0000620,PH-000007,PH-000220,2026-07-30T00:26:00,195,TOWER-Rangareddy,
CALL-0000621,PH-000007,PH-000221,2026-08-01T00:28:00,83,TOWER-Rangareddy,
CALL-0000622,PH-000007,PH-000222,2026-07-25T00:07:00,129,TOWER-Rangareddy,
CALL-0000623,PH-000007,PH-000223,2026-07-29T00:22:00,70,TOWER-Rangareddy,
CALL-0000624,PH-000007,PH-000223,2026-07-29T00:00:00,284,TOWER-Rangareddy,
CALL-0000625,PH-000007,PH-000223,2026-07-29T00:11:00,235,TOWER-Rangareddy,
CALL-0000626,PH-000007,PH-000224,2026-07-28T00:21:00,144,TOWER-Rangareddy,
CALL-0000627,PH-000007,PH-000224,2026-07-28T00:19:00,268,TOWER-Rangareddy,
CALL-0000628,PH-000007,PH-000224,2026-07-28T00:24:00,160,TOWER-Rangareddy,
CALL-0000629,PH-000007,PH-000225,2026-07-22T00:25:00,138,TOWER-Rangareddy,
CALL-0000630,PH-000007,PH-000225,2026-07-22T00:11:00,115,TOWER-Rangareddy,
CALL-0000631,PH-000007,PH-000226,2026-07-22T00:00:00,48,TOWER-Rangareddy,
CALL-0000632,PH-000007,PH-000226,2026-07-22T00:02:00,142,TOWER-Rangareddy,
CALL-0000633,PH-000007,PH-000227,2026-08-03T00:19:00,91,TOWER-Rangareddy,
CALL-0000634,PH-000007,PH-000227,2026-08-03T00:28:00,289,TOWER-Rangareddy,
CALL-0000635,PH-000007,PH-000228,2026-07-29T00:15:00,267,TOWER-Rangareddy,
CALL-0000636,PH-000007,PH-000228,2026-07-29T00:03:00,156,TOWER-Rangareddy,
CALL-0000637,PH-000007,PH-000229,2026-08-02T00:18:00,188,TOWER-Rangareddy,
CALL-0000638,PH-000007,PH-000229,2026-08-02T00:16:00,39,TOWER-Rangareddy,
CALL-0000639,PH-000007,PH-000229,2026-08-02T00:19:00,115,TOWER-Rangareddy,
CALL-0000640,PH-000007,PH-000230,2026-08-04T00:01:00,156,TOWER-Rangareddy,
CALL-0000641,PH-000007,PH-000231,2026-08-04T00:25:00,155,TOWER-Rangareddy,
CALL-0000642,PH-000007,PH-000231,2026-08-04T00:20:00,215,TOWER-Rangareddy,
CALL-0000643,PH-000007,PH-000232,2026-08-05T00:28:00,191,TOWER-Rangareddy,
CALL-0000644,PH-000007,PH-000232,2026-08-05T00:25:00,239,TOWER-Rangareddy,
CALL-0000645,PH-000007,PH-000232,2026-08-05T00:10:00,209,TOWER-Rangareddy,
CALL-0000646,PH-000007,PH-000233,2026-08-05T00:05:00,183,TOWER-Rangareddy,
CALL-0000647,PH-000007,PH-000233,2026-08-05T00:30:00,228,TOWER-Rangareddy,
CALL-0000648,PH-000007,PH-000233,2026-08-05T00:16:00,89,TOWER-Rangareddy,
CALL-0000649,PH-000007,PH-000234,2026-07-21T00:11:00,265,TOWER-Rangareddy,
CALL-0000650,PH-000007,PH-000235,2026-07-24T00:00:00,81,TOWER-Rangareddy,
CALL-0000651,PH-000007,PH-000235,2026-07-24T00:13:00,94,TOWER-Rangareddy,
CALL-0000652,PH-000007,PH-000236,2026-07-25T00:24:00,162,TOWER-Rangareddy,
CALL-0000653,PH-000007,PH-000236,2026-07-25T00:18:00,238,TOWER-Rangareddy,
CALL-0000654,PH-000007,PH-000236,2026-07-25T00:19:00,31,TOWER-Rangareddy,
CALL-0000655,PH-000007,PH-000237,2026-07-25T00:12:00,196,TOWER-Rangareddy,
CALL-0000656,PH-000007,PH-000237,2026-07-25T00:10:00,47,TOWER-Rangareddy,
CALL-0000657,PH-000007,PH-000238,2026-07-27T00:07:00,283,TOWER-Rangareddy,
CALL-0000658,PH-000007,PH-000239,2026-08-02T00:30:00,200,TOWER-Rangareddy,
CALL-0000659,PH-000007,PH-000239,2026-08-02T00:04:00,70,TOWER-Rangareddy,
CALL-0000660,PH-000007,PH-000239,2026-08-02T00:06:00,297,TOWER-Rangareddy,
CALL-0000661,PH-000007,PH-000240,2026-07-31T00:08:00,135,TOWER-Rangareddy,
CALL-0000662,PH-000007,PH-000240,2026-07-31T00:10:00,94,TOWER-Rangareddy,
CALL-0000663,PH-000007,PH-000240,2026-07-31T00:10:00,216,TOWER-Rangareddy,
CALL-0000664,PH-000007,PH-000241,2026-08-02T00:25:00,265,TOWER-Rangareddy,
CALL-0000665,PH-000007,PH-000241,2026-08-02T00:07:00,204,TOWER-Rangareddy,
CALL-0000666,PH-000007,PH-000242,2026-07-30T00:06:00,272,TOWER-Rangareddy,
CALL-0000667,PH-000007,PH-000242,2026-07-30T00:01:00,232,TOWER-Rangareddy,
CALL-0000668,PH-000007,PH-000242,2026-07-30T00:29:00,191,TOWER-Rangareddy,
CALL-0000669,PH-000007,PH-000243,2026-07-22T00:14:00,137,TOWER-Rangareddy,
CALL-0000670,PH-000007,PH-000243,2026-07-22T00:18:00,268,TOWER-Rangareddy,
CALL-0000671,PH-000007,PH-000244,2026-08-02T00:07:00,142,TOWER-Rangareddy,
CALL-0000672,PH-000007,PH-000244,2026-08-02T00:29:00,124,TOWER-Rangareddy,
CALL-0000673,PH-000007,PH-000244,2026-08-02T00:19:00,118,TOWER-Rangareddy,
CALL-0000674,PH-000007,PH-000245,2026-08-03T00:24:00,180,TOWER-Rangareddy,
CALL-0000675,PH-000007,PH-000245,2026-08-03T00:24:00,62,TOWER-Rangareddy,
CALL-0000676,PH-000007,PH-000246,2026-07-23T00:00:00,263,TOWER-Rangareddy,
CALL-0000677,PH-000007,PH-000246,2026-07-23T00:30:00,117,TOWER-Rangareddy,
CALL-0000678,PH-000007,PH-000247,2026-07-29T00:05:00,138,TOWER-Rangareddy,
CALL-0000679,PH-000007,PH-000247,2026-07-29T00:16:00,244,TOWER-Rangareddy,
CALL-0000680,PH-000007,PH-000247,2026-07-29T00:16:00,165,TOWER-Rangareddy,
CALL-0000681,PH-000007,PH-000248,2026-07-25T00:14:00,66,TOWER-Rangareddy,
CALL-0000682,PH-000007,PH-000249,2026-08-02T00:18:00,125,TOWER-Rangareddy,
CALL-0000683,PH-000007,PH-000249,2026-08-02T00:00:00,226,TOWER-Rangareddy,
CALL-0000684,PH-000007,PH-000250,2026-07-27T00:04:00,194,TOWER-Rangareddy,
CALL-0000685,PH-000007,PH-000251,2026-07-27T00:30:00,128,TOWER-Rangareddy,
CALL-0000686,PH-000007,PH-000251,2026-07-27T00:15:00,207,TOWER-Rangareddy,
CALL-0000687,PH-000007,PH-000251,2026-07-27T00:29:00,47,TOWER-Rangareddy,
CALL-0000688,PH-000007,PH-000252,2026-08-01T00:03:00,89,TOWER-Rangareddy,
CALL-0000689,PH-000007,PH-000252,2026-08-01T00:07:00,272,TOWER-Rangareddy,
CALL-0000690,PH-000007,PH-000252,2026-08-01T00:30:00,209,TOWER-Rangareddy,
CALL-0000691,PH-000007,PH-000253,2026-07-23T00:20:00,55,TOWER-Rangareddy,
CALL-0000692,PH-000007,PH-000253,2026-07-23T00:29:00,299,TOWER-Rangareddy,
CALL-0000693,PH-000007,PH-000253,2026-07-23T00:14:00,198,TOWER-Rangareddy,
CALL-0000694,PH-000002,PH-000336,2026-08-04T00:00:00,499,TOWER-Rangareddy,
CALL-0000695,PH-000002,PH-000336,2026-08-21T00:00:00,735,TOWER-Rangareddy,
CALL-0000696,PH-000002,PH-000336,2026-08-27T00:00:00,842,TOWER-Rangareddy,
CALL-0000697,PH-000002,PH-000336,2026-09-09T00:00:00,1113,TOWER-Rangareddy,
CALL-0000698,PH-000002,PH-000336,2026-09-23T00:00:00,497,TOWER-Rangareddy,
CALL-0000699,PH-000002,PH-000336,2026-10-10T00:00:00,1043,TOWER-Rangareddy,
CALL-0000700,PH-000002,PH-000336,2026-10-26T00:00:00,554,TOWER-Rangareddy,
CALL-0000701,PH-000002,PH-000336,2026-10-27T00:00:00,149,TOWER-Rangareddy,
CALL-0000702,PH-000002,PH-000336,2026-11-03T00:00:00,555,TOWER-Rangareddy,
CALL-0000703,PH-000002,PH-000336,2026-11-18T00:00:00,1097,TOWER-Rangareddy,
CALL-0000704,PH-000002,PH-000336,2026-11-27T00:00:00,259,TOWER-Rangareddy,
CALL-0000705,PH-000002,PH-000336,2026-11-30T00:00:00,887,TOWER-Rangareddy,
CALL-0000706,PH-000002,PH-000336,2026-12-15T00:00:00,691,TOWER-Rangareddy,
CALL-0000707,PH-000002,PH-000336,2026-12-28T00:00:00,269,TOWER-Rangareddy,
CALL-0000708,PH-000002,PH-000336,2027-01-17T00:00:00,341,TOWER-Rangareddy,
CALL-0000709,PH-000002,PH-000336,2027-01-29T00:00:00,835,TOWER-Rangareddy,
CALL-0000710,PH-000002,PH-000336,2027-02-03T00:00:00,275,TOWER-Rangareddy,
CALL-0000711,PH-000002,PH-000336,2027-02-10T00:00:00,1069,TOWER-Rangareddy,
CALL-0000712,PH-000002,PH-000336,2027-02-21T00:00:00,295,TOWER-Rangareddy,
CALL-0000713,PH-000002,PH-000336,2027-03-07T00:00:00,141,TOWER-Rangareddy,
CALL-0000714,PH-000001,PH-000337,2026-07-31T00:00:00,1181,TOWER-Warangal,
CALL-0000715,PH-000001,PH-000337,2026-08-13T00:00:00,55,TOWER-Warangal,
CALL-0000716,PH-000001,PH-000337,2026-08-25T00:00:00,951,TOWER-Warangal,
CALL-0000717,PH-000001,PH-000337,2026-08-30T00:00:00,480,TOWER-Warangal,
CALL-0000718,PH-000001,PH-000337,2026-09-17T00:00:00,495,TOWER-Warangal,
CALL-0000719,PH-000001,PH-000337,2026-10-07T00:00:00,666,TOWER-Warangal,
CALL-0000720,PH-000001,PH-000337,2026-10-11T00:00:00,1172,TOWER-Warangal,
CALL-0000721,PH-000001,PH-000337,2026-10-25T00:00:00,485,TOWER-Warangal,
CALL-0000722,PH-000001,PH-000337,2026-11-12T00:00:00,483,TOWER-Warangal,
CALL-0000723,PH-000001,PH-000337,2026-11-27T00:00:00,712,TOWER-Warangal,
CALL-0000724,PH-000001,PH-000337,2026-12-07T00:00:00,422,TOWER-Warangal,
CALL-0000725,PH-000002,PH-000338,2026-08-01T00:00:00,631,TOWER-Rangareddy,
CALL-0000726,PH-000002,PH-000338,2026-08-21T00:00:00,236,TOWER-Rangareddy,
CALL-0000727,PH-000002,PH-000338,2026-08-23T00:00:00,664,TOWER-Rangareddy,
CALL-0000728,PH-000002,PH-000338,2026-08-27T00:00:00,258,TOWER-Rangareddy,
CALL-0000729,PH-000002,PH-000338,2026-09-13T00:00:00,1040,TOWER-Rangareddy,
CALL-0000730,PH-000002,PH-000338,2026-09-18T00:00:00,1110,TOWER-Rangareddy,
CALL-0000731,PH-000002,PH-000338,2026-09-28T00:00:00,676,TOWER-Rangareddy,
CALL-0000732,PH-000002,PH-000338,2026-10-02T00:00:00,941,TOWER-Rangareddy,
CALL-0000733,PH-000002,PH-000338,2026-10-05T00:00:00,559,TOWER-Rangareddy,
CALL-0000734,PH-000002,PH-000338,2026-10-14T00:00:00,90,TOWER-Rangareddy,
CALL-0000735,PH-000002,PH-000338,2026-11-01T00:00:00,511,TOWER-Rangareddy,
CALL-0000736,PH-000002,PH-000338,2026-11-03T00:00:00,88,TOWER-Rangareddy,
CALL-0000737,PH-000002,PH-000338,2026-11-19T00:00:00,266,TOWER-Rangareddy,
CALL-0000738,PH-000002,PH-000338,2026-12-07T00:00:00,536,TOWER-Rangareddy,
CALL-0000739,PH-000002,PH-000339,2026-07-29T00:00:00,914,TOWER-Rangareddy,
CALL-0000740,PH-000002,PH-000339,2026-07-30T00:00:00,801,TOWER-Rangareddy,
CALL-0000741,PH-000002,PH-000339,2026-08-19T00:00:00,1070,TOWER-Rangareddy,
CALL-0000742,PH-000002,PH-000339,2026-09-01T00:00:00,787,TOWER-Rangareddy,
CALL-0000743,PH-000002,PH-000339,2026-09-17T00:00:00,605,TOWER-Rangareddy,
CALL-0000744,PH-000003,PH-000340,2026-07-27T00:00:00,186,TOWER-Warangal,
CALL-0000745,PH-000003,PH-000340,2026-08-10T00:00:00,1138,TOWER-Warangal,
CALL-0000746,PH-000003,PH-000340,2026-08-27T00:00:00,541,TOWER-Warangal,
CALL-0000747,PH-000003,PH-000340,2026-09-03T00:00:00,938,TOWER-Warangal,
CALL-0000748,PH-000003,PH-000340,2026-09-20T00:00:00,362,TOWER-Warangal,
CALL-0000749,PH-000003,PH-000340,2026-09-23T00:00:00,648,TOWER-Warangal,
CALL-0000750,PH-000003,PH-000340,2026-10-04T00:00:00,74,TOWER-Warangal,
CALL-0000751,PH-000003,PH-000340,2026-10-09T00:00:00,1101,TOWER-Warangal,
CALL-0000752,PH-000003,PH-000340,2026-10-26T00:00:00,303,TOWER-Warangal,
CALL-0000753,PH-000003,PH-000340,2026-10-29T00:00:00,94,TOWER-Warangal,
CALL-0000754,PH-000003,PH-000340,2026-11-05T00:00:00,293,TOWER-Warangal,
CALL-0000755,PH-000003,PH-000340,2026-11-12T00:00:00,608,TOWER-Warangal,
CALL-0000756,PH-000003,PH-000340,2026-11-24T00:00:00,173,TOWER-Warangal,
CALL-0000757,PH-000003,PH-000340,2026-11-25T00:00:00,105,TOWER-Warangal,
CALL-0000758,PH-000003,PH-000340,2026-11-26T00:00:00,313,TOWER-Warangal,
CALL-0000759,PH-000003,PH-000340,2026-12-09T00:00:00,246,TOWER-Warangal,
CALL-0000760,PH-000003,PH-000340,2026-12-21T00:00:00,994,TOWER-Warangal,
CALL-0000761,PH-000003,PH-000341,2026-08-01T00:00:00,47,TOWER-Warangal,
CALL-0000762,PH-000003,PH-000341,2026-08-07T00:00:00,51,TOWER-Warangal,
CALL-0000763,PH-000003,PH-000341,2026-08-25T00:00:00,827,TOWER-Warangal,
CALL-0000764,PH-000003,PH-000341,2026-09-11T00:00:00,184,TOWER-Warangal,
CALL-0000765,PH-000003,PH-000341,2026-09-13T00:00:00,886,TOWER-Warangal,
CALL-0000766,PH-000003,PH-000341,2026-09-18T00:00:00,594,TOWER-Warangal,
CALL-0000767,PH-000003,PH-000341,2026-10-04T00:00:00,498,TOWER-Warangal,
CALL-0000768,PH-000003,PH-000341,2026-10-22T00:00:00,971,TOWER-Warangal,
CALL-0000769,PH-000003,PH-000341,2026-11-03T00:00:00,53,TOWER-Warangal,
CALL-0000770,PH-000003,PH-000341,2026-11-10T00:00:00,576,TOWER-Warangal,
CALL-0000771,PH-000003,PH-000341,2026-11-16T00:00:00,1109,TOWER-Warangal,
CALL-0000772,PH-000003,PH-000341,2026-11-19T00:00:00,140,TOWER-Warangal,
CALL-0000773,PH-000003,PH-000341,2026-11-20T00:00:00,180,TOWER-Warangal,
CALL-0000774,PH-000003,PH-000341,2026-11-24T00:00:00,1077,TOWER-Warangal,
CALL-0000775,PH-000003,PH-000341,2026-12-01T00:00:00,313,TOWER-Warangal,
CALL-0000776,PH-000003,PH-000341,2026-12-14T00:00:00,1177,TOWER-Warangal,
CALL-0000777,PH-000003,PH-000341,2027-01-01T00:00:00,517,TOWER-Warangal,
CALL-0000778,PH-000003,PH-000342,2026-08-07T00:00:00,487,TOWER-Warangal,
CALL-0000779,PH-000003,PH-000342,2026-08-24T00:00:00,559,TOWER-Warangal,
CALL-0000780,PH-000003,PH-000342,2026-08-25T00:00:00,885,TOWER-Warangal,
CALL-0000781,PH-000003,PH-000342,2026-09-14T00:00:00,747,TOWER-Warangal,
CALL-0000782,PH-000003,PH-000342,2026-09-17T00:00:00,990,TOWER-Warangal,
CALL-0000783,PH-000003,PH-000342,2026-10-06T00:00:00,900,TOWER-Warangal,
CALL-0000784,PH-000003,PH-000342,2026-10-24T00:00:00,1191,TOWER-Warangal,
CALL-0000785,PH-000003,PH-000342,2026-10-25T00:00:00,1008,TOWER-Warangal,
CALL-0000786,PH-000003,PH-000342,2026-11-09T00:00:00,89,TOWER-Warangal,
CALL-0000787,PH-000003,PH-000342,2026-11-16T00:00:00,693,TOWER-Warangal,
CALL-0000788,PH-000003,PH-000342,2026-11-24T00:00:00,1018,TOWER-Warangal,
CALL-0000789,PH-000003,PH-000342,2026-12-13T00:00:00,53,TOWER-Warangal,
CALL-0000790,PH-000003,PH-000343,2026-07-30T00:00:00,267,TOWER-Warangal,
CALL-0000791,PH-000003,PH-000343,2026-08-09T00:00:00,577,TOWER-Warangal,
CALL-0000792,PH-000003,PH-000343,2026-08-29T00:00:00,543,TOWER-Warangal,
CALL-0000793,PH-000003,PH-000343,2026-09-15T00:00:00,264,TOWER-Warangal,
CALL-0000794,PH-000003,PH-000343,2026-09-23T00:00:00,1026,TOWER-Warangal,
CALL-0000795,PH-000003,PH-000343,2026-09-25T00:00:00,708,TOWER-Warangal,
CALL-0000796,PH-000003,PH-000343,2026-10-05T00:00:00,1124,TOWER-Warangal,
CALL-0000797,PH-000003,PH-000343,2026-10-10T00:00:00,901,TOWER-Warangal,
CALL-0000798,PH-000003,PH-000343,2026-10-29T00:00:00,624,TOWER-Warangal,
CALL-0000799,PH-000003,PH-000343,2026-11-01T00:00:00,903,TOWER-Warangal,
CALL-0000800,PH-000003,PH-000343,2026-11-21T00:00:00,418,TOWER-Warangal,
CALL-0000801,PH-000003,PH-000343,2026-12-06T00:00:00,1191,TOWER-Warangal,
CALL-0000802,PH-000003,PH-000343,2026-12-20T00:00:00,187,TOWER-Warangal,
CALL-0000803,PH-000003,PH-000343,2027-01-09T00:00:00,1096,TOWER-Warangal,
CALL-0000804,PH-000003,PH-000343,2027-01-23T00:00:00,959,TOWER-Warangal,
CALL-0000805,PH-000003,PH-000343,2027-01-27T00:00:00,793,TOWER-Warangal,
CALL-0000806,PH-000003,PH-000343,2027-02-02T00:00:00,1166,TOWER-Warangal,
CALL-0000807,PH-000001,PH-000344,2026-08-02T00:00:00,296,TOWER-Warangal,
CALL-0000808,PH-000001,PH-000344,2026-08-04T00:00:00,943,TOWER-Warangal,
CALL-0000809,PH-000001,PH-000344,2026-08-24T00:00:00,933,TOWER-Warangal,
CALL-0000810,PH-000001,PH-000344,2026-09-06T00:00:00,602,TOWER-Warangal,
CALL-0000811,PH-000001,PH-000344,2026-09-16T00:00:00,475,TOWER-Warangal,
CALL-0000812,PH-000001,PH-000344,2026-09-23T00:00:00,280,TOWER-Warangal,
CALL-0000813,PH-000001,PH-000344,2026-10-05T00:00:00,1118,TOWER-Warangal,
CALL-0000814,PH-000001,PH-000344,2026-10-17T00:00:00,1091,TOWER-Warangal,
CALL-0000815,PH-000001,PH-000344,2026-10-30T00:00:00,51,TOWER-Warangal,
CALL-0000816,PH-000001,PH-000344,2026-11-11T00:00:00,1097,TOWER-Warangal,
CALL-0000817,PH-000001,PH-000344,2026-11-15T00:00:00,438,TOWER-Warangal,
CALL-0000818,PH-000001,PH-000344,2026-11-23T00:00:00,747,TOWER-Warangal,
CALL-0000819,PH-000001,PH-000344,2026-11-25T00:00:00,1089,TOWER-Warangal,
CALL-0000820,PH-000001,PH-000344,2026-11-30T00:00:00,1058,TOWER-Warangal,
CALL-0000821,PH-000001,PH-000344,2026-12-09T00:00:00,1032,TOWER-Warangal,
CALL-0000822,PH-000003,PH-000345,2026-08-05T00:00:00,1041,TOWER-Warangal,
CALL-0000823,PH-000003,PH-000345,2026-08-14T00:00:00,1141,TOWER-Warangal,
CALL-0000824,PH-000003,PH-000345,2026-08-31T00:00:00,276,TOWER-Warangal,
CALL-0000825,PH-000003,PH-000346,2026-08-04T00:00:00,724,TOWER-Warangal,
CALL-0000826,PH-000003,PH-000346,2026-08-12T00:00:00,505,TOWER-Warangal,
CALL-0000827,PH-000003,PH-000346,2026-08-20T00:00:00,1026,TOWER-Warangal,
CALL-0000828,PH-000003,PH-000346,2026-09-06T00:00:00,347,TOWER-Warangal,
CALL-0000829,PH-000003,PH-000346,2026-09-16T00:00:00,1033,TOWER-Warangal,
